"SP500","Dividend","Earnings","Consumer.Price.Index","Long.Interest.Rate","Real.Price","Real.Dividend","Real.Earnings","PE10","date","dateNumeric","discrRes1","discrRes2","discrRes3","discrRes4","discrRes5","discrRes6","discrRes7","residualsLinear","residualsQuad","residualsCube"
989.53,16.45,37.24,184.6,4.45,1339.22,22.26,50.4,24.64,2003-01-08,48219,"990","990","1000","1000","1050","800","1000",132.926974125147,-103.878979355527,-73.8222369573286
1019.44,16.59,38.58,185.2,4.27,1375.23,22.38,52.04,25.24,2003-01-09,48220,"1019","1020","1000","1000","1050","1200","1000",162.803851322275,-74.0742075297511,-44.0691819205354
1038.73,16.86,41.97,185,4.29,1402.77,22.76,56.67,25.68,2003-01-10,48221,"1039","1040","1000","1000","1050","1200","1000",182.060728519402,-54.8894401608414,-24.936141275938
1049.9,17.12,45.35,184.5,4.3,1421.69,23.19,61.41,25.95,2003-01-11,48222,"1050","1050","1000","1000","1050","1200","1000",193.19760571653,-43.8246772487977,-13.9231150241515
1080.64,17.39,48.74,184.3,4.27,1464.91,23.57,66.07,26.64,2003-01-12,48223,"1081","1080","1100","1000","1050","1200","1000",223.904482913657,-13.1899187936201,16.65989683421
1132.52,17.6,49.83,185.2,4.15,1527.77,23.74,67.22,27.66,2004-01-01,48577,"1133","1130","1100","1200","1050","1200","1000",264.059010696804,1.15452715925147,12.0571045996311
1143.36,17.81,50.91,186.2,4.08,1534.11,23.9,68.31,27.65,2004-01-02,48578,"1143","1140","1100","1200","1050","1200","1000",274.865887893931,11.8877034269717,22.7349679850438
1123.98,18.02,52,187.4,3.83,1498.45,24.02,69.32,26.89,2004-01-03,48579,"1124","1120","1100","1200","1050","1200","1000",255.452765091059,-7.59912476217445,3.19281675840234
1133.36,18.21,53.38,188,4.35,1506.14,24.2,70.94,26.9,2004-01-04,48580,"1133","1130","1100","1200","1050","1200","1000",264.799642288186,1.67404259181352,12.410650919088
1102.78,18.41,54.77,189.1,4.72,1456.97,24.32,72.36,25.9,2004-01-05,48581,"1103","1100","1100","1200","1050","1200","1000",234.186519485314,-29.0127945110649,-18.3315295335086
1132.76,18.6,56.15,189.7,4.73,1491.85,24.5,73.95,26.4,2004-01-06,48582,"1133","1130","1100","1200","1050","1200","1000",264.133396682441,0.86036392919113,11.4862753999939
1105.85,18.79,56.69,189.4,4.5,1458.71,24.78,74.78,25.7,2004-01-07,48583,"1106","1110","1100","1200","1050","1200","1000",237.190273879569,-26.1564820874196,-15.5859342810147
1088.94,18.97,57.23,189.5,4.28,1435.65,25.01,75.45,25.17,2004-01-08,48584,"1089","1090","1100","1000","1050","1200","1000",220.247151076696,-43.1733325608957,-32.6581585771522
1117.66,19.16,57.77,189.9,4.13,1470.41,25.21,76,25.67,2004-01-09,48585,"1118","1120","1100","1200","1050","1200","1000",248.934028273824,-14.5601874912383,-4.10039748902889
1117.21,19.25,58.03,190.9,4.1,1462.12,25.2,75.95,25.41,2004-01-10,48586,"1117","1120","1100","1200","1050","1200","1000",248.450905470951,-15.1170468784468,-4.71265101726281
1168.94,19.35,58.29,191,4.19,1529.02,25.31,76.25,26.47,2004-01-11,48587,"1169","1170","1200","1200","1050","1200","1000",300.147782668079,36.5060892774783,46.8550808375357
1199.21,19.44,58.55,190.3,4.23,1574.38,25.52,76.87,27.14,2004-01-12,48588,"1199","1200","1200","1200","1050","1200","1000",330.384659865207,66.6692209765374,76.9627980747498
1181.41,19.7,59.11,190.7,4.22,1547.76,25.81,77.44,26.59,2005-01-01,48943,"1181","1180","1200","1200","1050","1200","1000",300.82606484548,10.649344775117,0.624114137347243
1199.63,19.97,59.66,191.8,4.17,1562.62,26.01,77.72,26.74,2005-01-02,48944,"1200","1200","1200","1200","1050","1200","1000",319.012942042608,28.7608898298524,18.676588489101
1194.9,20.23,60.22,193.3,4.5,1544.38,26.15,77.83,26.34,2005-01-03,48945,"1195","1190","1200","1200","1050","1200","1000",314.249819239736,23.9224304277217,13.7790480040271
1164.43,20.46,61.23,194.6,4.34,1494.94,26.27,78.61,25.41,2005-01-04,48946,"1164","1160","1200","1200","1050","1200","1000",283.746696436863,-6.65603343127459,-16.8585073184919
1178.28,20.7,62.25,194.4,4.14,1514.28,26.6,80,25.65,2005-01-05,48947,"1178","1180","1200","1200","1050","1200","1000",297.56357363399,7.08549825286236,-3.1760774790665
1202.25,20.93,63.26,194.5,4,1544.29,26.88,81.26,26.07,2005-01-06,48948,"1202","1200","1200","1200","1050","1200","1000",321.500450831118,30.947025480134,20.6263375216858
1222.24,21.11,64.33,195.4,4.18,1562.74,26.99,82.25,26.29,2005-01-07,48949,"1222","1220","1200","1200","1050","1200","1000",341.457328028246,50.828548250539,40.4487376831544
1224.27,21.29,65.4,196.4,4.26,1557.36,27.08,83.19,26.1,2005-01-08,48950,"1224","1220","1200","1200","1050","1200","1000",343.454205225373,52.7500665640782,42.3111230047218
1225.92,21.47,66.47,198.8,4.2,1540.64,26.98,83.53,25.73,2005-01-09,48951,"1226","1230","1200","1200","1400","1200","1000",345.071082422501,54.2915804207512,43.7934934857767
1191.96,21.72,67.59,199.2,4.46,1494.95,27.24,84.77,24.88,2005-01-10,48952,"1192","1190","1200","1200","1050","1200","1000",311.077959619628,20.2230898205584,9.66584912570161
1237.37,21.97,68.71,197.6,4.54,1564.47,27.78,86.87,25.93,2005-01-11,48953,"1237","1240","1200","1200","1400","1200","1000",356.454836816756,65.5245947634988,54.9081899238858
1262.07,22.22,69.83,196.8,4.47,1602.18,28.21,88.65,26.44,2005-01-12,48954,"1262","1260","1300","1200","1400","1200","1000",381.121714013883,90.116095249574,79.4405158797123
1278.73,22.41,70.78,198.3,4.42,1611.05,28.23,89.17,26.47,2006-01-01,49308,"1279","1280","1300","1200","1400","1200","1000",386.05624179703,68.0872201400661,35.8067055498798
1276.65,22.59,71.72,198.7,4.57,1605.2,28.41,90.18,26.25,2006-01-02,49309,"1277","1280","1300","1200","1400","1200","1000",383.943118994157,65.8971384386832,33.5537236621494
1293.74,22.78,72.67,199.8,4.72,1617.73,28.48,90.87,26.33,2006-01-03,49310,"1294","1290","1300","1200","1400","1200","1000",400.999996191285,82.8770522804346,50.4707267134292
1302.17,23,73.28,201.5,4.99,1614.53,28.52,90.85,26.15,2006-01-04,49311,"1302","1300","1300","1400","1400","1200","1000",409.396873388412,91.1969616653194,58.7277147031091
1290.01,23.22,73.88,202.5,5.11,1591.56,28.65,91.15,25.65,2006-01-05,49312,"1290","1290","1300","1200","1400","1200","1000",397.20375058554,78.9268665933387,46.3946876305715
1253.17,23.44,74.49,202.9,5.11,1543.06,28.86,91.72,24.75,2006-01-06,49313,"1253","1250","1300","1200","1400","1200","1000",360.330627782667,41.9767670644915,9.38164549520557
1260.24,23.66,75.85,203.5,5.09,1547.19,29.05,93.12,24.7,2006-01-07,49314,"1260","1260","1300","1200","1400","1200","1000",367.367504979795,48.9366630787784,16.2785882963934
1287.15,23.88,77.21,203.9,4.88,1577.12,29.26,94.6,25.05,2006-01-08,49315,"1287","1290","1300","1200","1400","1200","1000",394.244382176922,75.7365546361991,43.0155160335248
1317.74,24.1,78.57,202.9,4.72,1622.56,29.67,96.75,25.64,2006-01-09,49316,"1318","1320","1300","1400","1400","1200","1000",424.80125937405,106.216441736754,73.4324287059818
1363.38,24.36,79.55,201.8,4.73,1687.91,30.16,98.49,26.54,2006-01-10,49317,"1363","1360","1400","1400","1400","1200","1000",470.408136571177,151.746324380442,118.899326313155
1388.64,24.62,80.53,201.5,4.6,1721.74,30.53,99.85,26.93,2006-01-11,49318,"1389","1390","1400","1400","1400","1200","1000",495.635013768305,176.896202567265,143.986208854425
1416.42,24.88,81.51,201.8,4.56,1753.58,30.8,100.91,27.28,2006-01-12,49319,"1416","1420","1400","1400","1400","1600","1000",523.381890965432,204.566076297221,171.593076329182
1424.16,25.08,82.06,202.42,4.76,1757.79,30.96,101.28,27.21,2007-01-01,49673,"1424","1420","1400","1400","1400","1600","1000",519.396418748579,173.041329521819,117.092878695454
1444.8,25.29,82.6,203.5,4.72,1773.78,31.04,101.41,27.32,2007-01-02,49674,"1445","1440","1400","1400","1400","1600","1000",540.003295945706,193.569621064318,137.554358750353
1406.95,25.49,83.15,205.35,4.56,1711.72,31.01,101.16,26.23,2007-01-03,49675,"1407","1410","1400","1400","1400","1600","1000",502.120173142834,155.607908149951,99.5258235201074
1463.64,25.72,83.74,206.69,4.69,1769.2,31.09,101.22,26.98,2007-01-04,49676,"1464","1460","1500","1400","1400","1600","1000",558.777050339962,212.186190778718,156.0372730041
1511.14,25.94,84.33,207.95,4.75,1815.52,31.17,101.32,27.55,2007-01-05,49677,"1511","1510","1500","1600","1400","1600","2000",606.243927537089,259.574468950618,203.35870720172
1514.19,26.17,84.92,208.35,5.1,1815.67,31.38,101.83,27.42,2007-01-06,49678,"1514","1510","1500","1600","1400","1600","2000",609.260804734216,262.512742665653,206.230126112349
1520.71,26.44,82.81,208.3,5,1823.95,31.71,99.33,27.41,2007-01-07,49679,"1521","1520","1500","1600","1400","1600","2000",615.747681931344,268.921011923821,212.571529735377
1454.62,26.71,80.71,207.92,4.67,1747.89,32.1,96.98,26.15,2007-01-08,49680,"1455","1450","1500","1400","1400","1600","1000",549.624559128471,202.719276725124,146.302918070187
1497.12,26.98,78.6,208.49,4.52,1794.01,32.33,94.19,26.73,2007-01-09,49681,"1497","1500","1500","1400","1400","1600","1000",592.091436325599,245.10753706956,188.624291116167
1539.66,27.23,74.46,208.94,4.53,1841.05,32.56,89.04,27.32,2007-01-10,49682,"1540","1540","1500","1600","1400","1600","2000",634.598313522727,287.535792957131,230.985648872701
1463.39,27.48,70.32,210.18,4.15,1739.52,32.67,83.59,25.73,2007-01-11,49683,"1463","1460","1500","1400","1400","1600","1000",558.295190719854,211.154044387835,154.536991339176
1479.22,27.73,66.18,210.04,4.1,1759.52,32.98,78.72,25.96,2007-01-12,49684,"1479","1480","1500","1400","1400","1600","1000",574.092067916982,226.872291361673,170.188318514977
1378.76,27.92,64.25,211.08,3.74,1631.91,33.05,76.05,24.02,2008-01-01,50038,"1379","1380","1400","1400","1400","1200","1000",461.906595700128,86.5716729203767,5.51277004686983
1354.87,28.11,62.32,211.69,3.74,1598.99,33.17,73.55,23.5,2008-01-02,50039,"1355","1350","1400","1400","1400","1200","1000",437.983472897255,62.5683377067567,-18.5613697734808
1316.94,28.3,60.39,213.53,3.51,1540.87,33.11,70.66,22.61,2008-01-03,50040,"1317","1320","1300","1400","1400","1200","1000",400.020350094383,24.5249980362716,-56.6755251031374
1370.47,28.44,57.38,214.82,3.68,1593.83,33.07,66.74,23.36,2008-01-04,50041,"1370","1370","1400","1400","1400","1200","1000",453.517227291511,77.9416539089199,-3.32969594271142
1403.22,28.57,54.38,216.63,3.88,1618.29,32.95,62.71,23.7,2008-01-05,50042,"1403","1400","1400","1400","1400","1600","1000",486.234104488638,110.578305324702,29.2361177071797
1341.25,28.71,51.37,218.81,4.1,1531.39,32.78,58.65,22.42,2008-01-06,50043,"1341","1340","1300","1400","1400","1200","1000",424.230981685766,48.4949522836182,-32.9180841540751
1257.33,28.76,49.56,219.96,4.01,1428.08,32.66,56.29,20.91,2008-01-07,50044,"1257","1260","1300","1200","1400","1200","1000",340.277858882893,-35.5384052143313,-117.022301527093
1281.47,28.8,47.76,219.09,3.89,1461.33,32.85,54.46,21.4,2008-01-08,50045,"1281","1280","1300","1200","1400","1200","1000",364.384736080021,-11.5117671691472,-93.0665344124853
1216.95,28.85,45.95,218.78,3.69,1389.68,32.94,52.47,20.36,2008-01-09,50046,"1217","1220","1200","1200","1050","1200","1000",299.831613277148,-76.1451335808295,-157.770782810866
968.8,28.7,35.59,216.57,3.81,1117.59,33.1,41.06,16.39,2008-01-10,50047,"969","970","1000","1000","1050","800","1000",51.6484904742758,-324.408504449377,-406.105046722853
883.04,28.54,25.24,212.43,3.53,1038.55,33.57,29.68,15.26,2008-01-11,50048,"883","880","900","800","1050","800","1000",-34.1446323285966,-410.281879774792,-492.049326149055
877.56,28.39,14.88,210.23,2.42,1042.89,33.74,17.68,15.38,2008-01-12,50049,"878","880","900","800","1050","800","1000",-39.6577551314692,-415.875259557072,-497.713621090092
865.58,28.01,12.21,211.14,2.52,1024.2,33.15,14.44,15.17,2009-01-01,50404,"866","870","900","800","700","800","1000",-63.3963501511951,-468.386711634,-576.103325436545
805.23,27.64,9.53,212.19,2.87,948.08,32.54,11.22,14.12,2009-01-02,50405,"805","810","800","800","700","800","1000",-123.779472954068,-528.851678060604,-636.643182683493
757.13,27.26,6.86,212.71,2.82,889.28,32.02,8.06,13.32,2009-01-03,50406,"757","760","800","800","700","800","1000",-171.91259575694,-577.066648944074,-684.93305566452
848.15,26.7,7.08,213.24,2.93,993.71,31.29,8.29,14.98,2009-01-04,50407,"848","850","800","800","700","800","1000",-80.9257185598127,-486.16162428441,-594.102944380237
902.41,26.15,7.29,213.86,3.29,1054.23,30.55,8.52,16,2009-01-05,50408,"902","900","900","1000","1050","800","1000",-26.6988413626851,-432.016604081612,-540.032848831261
926.12,25.59,7.51,215.69,3.72,1072.72,29.64,8.7,16.38,2009-01-06,50409,"926","930","900","1000","1050","800","1000",-3.02196416555749,-408.42158833568,-516.512769018204
935.82,25.03,9.19,215.35,3.56,1085.67,29.03,10.66,16.69,2009-01-07,50410,"936","940","900","1000","1050","800","1000",6.64491303157,-398.836577046615,-507.002704941683
1009.73,24.46,10.86,215.83,3.59,1168.8,28.32,12.57,18.09,2009-01-08,50411,"1010","1010","1000","1000","1050","1200","1000",80.5217902286975,-325.041570214415,-433.282656602308
1044.55,23.9,12.54,215.97,3.4,1208.35,27.65,14.51,18.83,2009-01-09,50412,"1045","1040","1000","1000","1050","1200","1000",115.308667425825,-290.336567839081,-398.652624000697
1067.66,23.4,25.35,216.18,3.39,1233.89,27.05,29.3,19.36,2009-01-10,50413,"1068","1070","1100","1000","1050","1200","1000",138.385544622953,-267.341569920613,-375.732607137462
1088.07,22.91,38.16,216.33,3.4,1256.59,26.45,44.07,19.81,2009-01-11,50414,"1088","1090","1100","1000","1050","1200","1000",158.76242182008,-247.046576459012,-355.512606013217
1110.38,22.41,50.97,215.95,3.59,1284.62,25.93,58.97,20.32,2009-01-12,50415,"1110","1110","1100","1200","1050","1200","1000",181.039299017208,-224.851587454277,-333.392620628578
1123.58,22.24,54.29,216.69,3.73,1295.46,25.64,62.6,20.53,2010-01-01,50769,"1124","1120","1100","1200","1050","1200","1000",182.513826800354,-252.645526957953,-388.451371766032
1089.16,22.07,57.61,216.74,3.69,1255.47,25.44,66.41,19.92,2010-01-02,50770,"1089","1090","1100","1000","1050","1200","1000",148.060703997482,-287.182120140675,-423.067012748156
1152.05,21.9,60.93,217.63,3.73,1322.53,25.14,69.95,21,2010-01-03,50771,"1152","1150","1200","1200","1050","1200","1000",210.917581194609,-224.408717780264,-360.372669688515
1197.32,21.95,62.99,218.01,3.85,1372.11,25.15,72.18,21.8,2010-01-04,50772,"1197","1200","1200","1200","1050","1200","1000",256.154458391737,-179.255319876718,-315.298342587726
1125.06,21.99,65.04,218.18,3.42,1288.31,25.18,74.48,20.48,2010-01-05,50773,"1125","1130","1100","1200","1050","1200","1000",183.861335588864,-251.631926430039,-387.7540314464
1083.36,22.04,67.1,217.97,3.2,1241.77,25.26,76.91,19.74,2010-01-06,50774,"1083","1080","1100","1000","1050","1200","1000",142.128212785992,-293.448537440225,-429.649736265153
1079.8,22.14,68.69,218.01,3.01,1237.43,25.38,78.71,19.67,2010-01-07,50775,"1080","1080","1100","1000","1050","1200","1000",138.535089983119,-297.125152907278,-433.4054570446
1087.28,22.25,70.27,218.31,2.7,1244.28,25.46,80.42,19.77,2010-01-08,50776,"1087","1090","1100","1000","1050","1200","1000",145.981967180247,-289.761772831197,-426.121193785352
1122.08,22.35,71.86,218.44,2.65,1283.36,25.56,82.19,20.38,2010-01-09,50777,"1122","1120","1100","1200","1050","1200","1000",180.748844377374,-255.078397211981,-391.516946488026
1171.58,22.48,73.69,218.71,2.54,1338.31,25.68,84.18,21.24,2010-01-10,50778,"1172","1170","1200","1200","1050","1200","1000",230.215721574502,-205.695026049632,-342.212715153234
1198.89,22.6,75.52,218.8,2.76,1368.93,25.81,86.23,21.7,2010-01-11,50779,"1199","1200","1200","1200","1050","1200","1000",257.49259877163,-178.501659344149,-315.098499781593
1241.53,22.73,77.35,219.18,3.29,1415.18,25.91,88.17,22.4,2010-01-12,50780,"1242","1240","1200","1200","1400","1200","1000",300.099475968757,-135.978297095532,-272.654300373713
1282.62,22.96,78.67,220.22,3.39,1455.09,26.05,89.25,22.98,2011-01-01,51134,"1283","1280","1300","1200","1400","1200","1000",329.464003751903,-136.458108265103,-301.885372289136
1321.12,23.2,79.99,221.31,3.58,1491.41,26.19,90.3,23.49,2011-01-02,51135,"1321","1320","1300","1400","1400","1200","1000",367.930880949031,-98.0763282039429,-263.586878824317
1304.49,23.43,81.31,223.47,3.41,1458.42,26.19,90.9,22.9,2011-01-03,51136,"1304","1300","1300","1400","1400","1200","1000",351.267758146158,-114.82455259965,-280.418401541893
1331.51,23.73,82.16,224.91,3.46,1479.1,26.36,91.27,23.14,2011-01-04,51137,"1332","1330","1300","1400","1400","1200","1000",378.254635343286,-87.922781452222,-253.599940442479
1338.31,24.04,83.02,225.96,3.17,1479.69,26.58,91.79,23.06,2011-01-05,51138,"1338","1340","1300","1400","1400","1200","1000",385.021512540413,-81.2410147616613,-247.001495526687
1287.29,24.34,83.87,225.72,3,1424.81,26.94,92.83,22.1,2011-01-06,51139,"1287","1290","1300","1200","1400","1200","1000",333.968389737541,-132.379252527966,-298.223066795133
1325.19,24.62,84.91,225.92,3,1465.46,27.23,93.89,22.61,2011-01-07,51140,"1325","1330","1300","1400","1400","1200","1000",371.835266934669,-94.5974947511368,-260.524654248428
1185.31,24.9,85.94,226.54,2.3,1307.17,27.46,94.78,20.05,2011-01-08,51141,"1185","1190","1200","1200","1050","1200","1000",231.922144131796,-234.595741431174,-400.606257887192
1173.88,25.18,86.98,226.89,1.98,1292.6,27.73,95.78,19.7,2011-01-09,51142,"1174","1170","1200","1200","1050","1200","1000",220.459021328924,-246.143992568077,-412.237877712032
1207.22,25.6,86.97,226.42,2.15,1332.06,28.24,95.96,20.16,2011-01-10,51143,"1207","1210","1200","1200","1050","1200","1000",253.765898526051,-212.922248161846,-379.099513723568
1226.42,26.01,86.96,226.23,2.01,1354.39,28.73,96.03,20.35,2011-01-11,51144,"1226","1230","1200","1200","1400","1200","1000",272.932775723179,-193.840508212481,-360.101165922411
1243.32,26.43,86.95,225.67,1.98,1376.45,29.26,96.26,20.52,2011-01-12,51145,"1243","1240","1200","1200","1400","1200","1000",289.799652920306,-177.058772719983,-343.402834309177
1300.58,26.74,87.48,226.66,1.97,1433.53,29.47,96.42,21.21,2012-01-01,51499,"1301","1300","1300","1400","1400","1200","1000",335.334180703452,-161.944455555448,-358.555190533046
1352.49,27.04,88.01,227.66,1.97,1484.21,29.68,96.58,21.8,2012-01-02,51500,"1352","1350","1400","1400","1400","1200","1000",387.21105790058,-110.154302250406,-306.85264443917
1389.24,27.35,88.54,229.39,2.17,1513.05,29.79,96.43,22.05,2012-01-03,51501,"1389","1390","1400","1400","1400","1200","1000",423.927935097708,-73.5241534022307,-270.310114751846
1386.43,27.67,88.33,230.09,2.05,1505.44,30.05,95.92,21.78,2012-01-04,51502,"1386","1390","1400","1400","1400","1200","1000",421.084812294835,-76.4540090109221,-273.327601471688
1341.27,28,88.13,229.81,1.8,1458.12,30.44,95.8,20.94,2012-01-05,51503,"1341","1340","1300","1400","1400","1200","1000",375.891689491963,-121.73386907648,-318.695104599313
1323.48,28.32,87.92,229.48,1.62,1440.89,30.83,95.72,20.55,2012-01-06,51504,"1323","1320","1300","1400","1400","1200","1000",358.06856668909,-139.643733598903,-336.692624135332
